author_id_from,author_screen_name_from,status_id,to,edge_type
1133069780917850112,yang3kc,1353132875022012416,https://t.co/cu1wjrXI9X,url
1133069780917850112,yang3kc,1349485607379226624,https://t.co/v0eVzB2Ry7,url
1133069780917850112,yang3kc,1347737268564406273,https://t.co/zoKLwCEE1g,url
1133069780917850112,yang3kc,1347712955606032384,https://t.co/VzeKTE2ezI,url
1133069780917850112,yang3kc,1336425549141520384,https://t.co/BweRpZ14WG,url
1133069780917850112,yang3kc,1333221915037675521,https://t.co/KRe2dpFb8V,url
1133069780917850112,yang3kc,1332891838710243330,https://t.co/m3mes94Nlf,url
1133069780917850112,yang3kc,1331806089831178241,https://t.co/5LGQbRuRli,url
1133069780917850112,yang3kc,1331806089831178241,https://t.co/5LGQbRuRli,url
1133069780917850112,yang3kc,1329657401012785158,https://t.co/aQJHP55ges,url
1133069780917850112,yang3kc,1328457227796148228,https://t.co/XuAjEf3jFQ,url
1133069780917850112,yang3kc,1328181962687844352,https://t.co/cs3TUAdHPX,url
1133069780917850112,yang3kc,1326308280872955904,https://t.co/CdVUhxRx6H,url
1133069780917850112,yang3kc,1326261963681361926,https://t.co/cSHacvROoY,url
1133069780917850112,yang3kc,1325140424080596992,https://t.co/YtUE7czWS3,url
1133069780917850112,yang3kc,1324712485484716033,https://t.co/hD59kHA0ks,url
1133069780917850112,yang3kc,1323865397330890752,https://t.co/UsDBiY5AwK,url
1133069780917850112,yang3kc,1323444249845813250,https://t.co/34Rp2GwvuG,url
1133069780917850112,yang3kc,1322338482354868224,https://t.co/z7NFP3aaGv,url
1133069780917850112,yang3kc,1321544065578618881,https://t.co/lRw1JRyoI5,url
1133069780917850112,yang3kc,1321119935553327104,https://t.co/5UvQY855p0,url
1133069780917850112,yang3kc,1321119928406155264,https://t.co/pJyE7vRG8O,url
1133069780917850112,yang3kc,1321119924279005184,https://t.co/uk3UeJNkcK,url
1133069780917850112,yang3kc,1321119922563518466,https://t.co/0FUCSiIsll,url
1133069780917850112,yang3kc,1321119922563518466,https://t.co/PrmFcgvUVj,url
1133069780917850112,yang3kc,1314436137684013056,https://t.co/aFIIoFATrs,url
1133069780917850112,yang3kc,1314435813623697413,https://t.co/9KcuhIx0CQ,url
1133069780917850112,yang3kc,1303368200969650179,https://t.co/hewJzREejA,url
1133069780917850112,yang3kc,1301217450026045441,https://t.co/NArTSUF5gk,url
1133069780917850112,yang3kc,1300956674669400066,https://t.co/n5mqDHOwSM,url
1133069780917850112,yang3kc,1292999605492371456,https://t.co/nANEfaAnr3,url
1133069780917850112,yang3kc,1290350520427786240,https://t.co/pfijLnWij3,url
1133069780917850112,yang3kc,1287581956641873921,https://t.co/pKoLD8gjX7,url
1133069780917850112,yang3kc,1286410495294164994,https://t.co/nYOwMKXQDb,url
1133069780917850112,yang3kc,1285677683481993216,https://t.co/xuNfBymPp9,url
1133069780917850112,yang3kc,1285325813341204482,https://t.co/FLLEQCVmAW,url
1133069780917850112,yang3kc,1285243947783204864,https://t.co/RBpWSvmFQI,url
1133069780917850112,yang3kc,1285243947783204864,https://t.co/T4VoU8VSuy,url
1133069780917850112,yang3kc,1285243947783204864,https://t.co/JhRT447fOx,url
1133069780917850112,yang3kc,1281689252020060160,https://t.co/IlMczW6iEL,url
1133069780917850112,yang3kc,1281689250451398659,https://t.co/gR43TTtXUy,url
1133069780917850112,yang3kc,1281689248417054720,https://t.co/KZFYnjPi4L,url
1133069780917850112,yang3kc,1281689248417054720,https://t.co/tIUQTIDdMH,url
1133069780917850112,yang3kc,1281689248417054720,https://t.co/WUXGJheEFd,url
1133069780917850112,yang3kc,1281260623288991746,https://t.co/Nn0bgkjPtY,url
1133069780917850112,yang3kc,1276158230130024450,https://t.co/KdDIHhuaQY,url
1133069780917850112,yang3kc,1268064728284311553,https://t.co/0uwgKI6RIb,url
1133069780917850112,yang3kc,1265138329235922944,https://t.co/flqPZbKuUt,url
1133069780917850112,yang3kc,1262877433881079808,https://t.co/eEv72Rt6co,url
1133069780917850112,yang3kc,1262786770145611783,https://t.co/WHFMxUlBbe,url
1133069780917850112,yang3kc,1262786766832046080,https://t.co/Etlio7dBAf,url
1133069780917850112,yang3kc,1262786765150130177,https://t.co/YwmeZ69Y0d,url
1133069780917850112,yang3kc,1262786763237601281,https://t.co/nBevX3bLzU,url
1133069780917850112,yang3kc,1262786761400430592,https://t.co/HppdFwICT3,url
1133069780917850112,yang3kc,1262786758703550472,https://t.co/RXBquQtTdA,url
1133069780917850112,yang3kc,1256288832644882432,https://t.co/5A8oqhCGQB,url
1133069780917850112,yang3kc,1256288830413516805,https://t.co/iYuz3E1fAI,url
1133069780917850112,yang3kc,1256288828974936066,https://t.co/UgcNMyko1V,url
1133069780917850112,yang3kc,1256288827251064834,https://t.co/rAm4tUTVMQ,url
1133069780917850112,yang3kc,1256288825946619918,https://t.co/VCm075S0DY,url
1133069780917850112,yang3kc,1255630232922533888,https://t.co/Id2ypsGYPU,url
605012771,DG_Rand,1369122513729552386,https://t.co/YdcJAUlzIP,url
605012771,DG_Rand,1368647721897369607,https://t.co/sp5mTIzSxG,url
605012771,DG_Rand,1368544704825073664,https://t.co/5jND1HDKHL,url
605012771,DG_Rand,1367915229250809872,https://t.co/MkpPdrgBfI,url
605012771,DG_Rand,1367716167851388930,https://t.co/CBnA53lEcy,url
605012771,DG_Rand,1367188545048297474,https://t.co/q1dYfc5dOT,url
605012771,DG_Rand,1366919788069597190,https://t.co/nLiz65wMpE,url
605012771,DG_Rand,1366461497006784515,https://t.co/RcWjdPGMG5,url
605012771,DG_Rand,1365866857320873985,https://t.co/A9OExNVxrs,url
605012771,DG_Rand,1365866857320873985,https://t.co/Poz1uWw4cj,url
605012771,DG_Rand,1365681823607631873,https://t.co/5AmezzfFYO,url
605012771,DG_Rand,1365681823607631873,https://t.co/5AmezzfFYO,url
605012771,DG_Rand,1364750940776054791,https://t.co/zQPqI7yKuM,url
605012771,DG_Rand,1364406178751647744,https://t.co/7fCpj30r3Q,url
605012771,DG_Rand,1364386735606558720,https://t.co/4u3fInCeyS,url
605012771,DG_Rand,1364071173408055296,https://t.co/GPTSkjGmsb,url
605012771,DG_Rand,1363638719203454983,https://t.co/Ucw9n41YqG,url
605012771,DG_Rand,1363638640556007425,https://t.co/3PS9u8o8qw,url
605012771,DG_Rand,1363535052492197888,https://t.co/omiM77UwBv,url
605012771,DG_Rand,1362829677107281920,https://t.co/zO5iKgT5Wz,url
605012771,DG_Rand,1362631315510673408,https://t.co/0fToo3QI41,url
605012771,DG_Rand,1362515868819857411,https://t.co/7gZEBn8G3v,url
605012771,DG_Rand,1362275880580620288,https://t.co/bAD8mhmkQ6,url
605012771,DG_Rand,1362275538153390081,https://t.co/9yILh3oOrX,url
605012771,DG_Rand,1362274927236308994,https://t.co/hdHpV8VtFG,url
605012771,DG_Rand,1362274927236308994,https://t.co/GIe3A2NX9O,url
605012771,DG_Rand,1362273457254391808,https://t.co/Js5CMeGZxx,url
605012771,DG_Rand,1362011523590352896,https://t.co/J19i71Tarc,url
605012771,DG_Rand,1361869196443942912,https://t.co/gwwolImwCr,url
605012771,DG_Rand,1361815449051291648,https://t.co/1khoFOInxH,url
605012771,DG_Rand,1361813967316934663,https://t.co/nqZx8qJL04,url
605012771,DG_Rand,1361783330887319555,https://t.co/V8IkPqD2wL,url
605012771,DG_Rand,1361751308961804293,https://t.co/tdNy2nztx9,url
605012771,DG_Rand,1361750583896637440,https://t.co/m51e19BWAn,url
605012771,DG_Rand,1361747296019439622,https://t.co/7gZEBn8G3v,url
605012771,DG_Rand,1361428943140753413,https://t.co/tNEUOmTJ3J,url
605012771,DG_Rand,1360940022426464262,https://t.co/7kLRsjslvR,url
605012771,DG_Rand,1360635146563686400,https://t.co/Z7BPO5pbZQ,url
605012771,DG_Rand,1360422323149565952,https://t.co/q0w9hmSxd6,url
605012771,DG_Rand,1360338836254056450,https://t.co/vGq5pRVkFH,url
605012771,DG_Rand,1360338834681118720,https://t.co/fVsWbEwXxH,url
605012771,DG_Rand,1360338834681118720,https://t.co/WDa6R8G9Pq,url
605012771,DG_Rand,1360338830612721676,https://t.co/TSHPgnuIwL,url
605012771,DG_Rand,1360338830612721676,https://t.co/YI9QJ9C1Ls,url
605012771,DG_Rand,1360338828125499400,https://t.co/XvD76zFo9y,url
605012771,DG_Rand,1360338824619057153,https://t.co/GmkByhWOm9,url
605012771,DG_Rand,1360338820437323779,https://t.co/clOvN13xIz,url
605012771,DG_Rand,1360310991804919813,https://t.co/YdcJAUlzIP,url
605012771,DG_Rand,1360310828210225153,https://t.co/tdNy2nztx9,url
605012771,DG_Rand,1360022429255553025,https://t.co/7gZEBn8G3v,url
605012771,DG_Rand,1359884304034246658,https://t.co/7gZEBn8G3v,url
605012771,DG_Rand,1359543729619693568,https://t.co/GIe3A2NX9O,url
605012771,DG_Rand,1359381886020247557,https://t.co/ANgMdPtIsa,url
605012771,DG_Rand,1359324564786970629,https://t.co/82iJrbtoMy,url
605012771,DG_Rand,1359250900846596096,https://t.co/HbivXKuuC3,url
605012771,DG_Rand,1359228771178577925,https://t.co/clOvN13xIz,url
605012771,DG_Rand,1359228771178577925,https://t.co/VoTW7YJGeG,url
605012771,DG_Rand,1358956617690152963,https://t.co/yUrvkc9VYF,url
605012771,DG_Rand,1358956617690152963,https://t.co/qcYQas7aen,url
605012771,DG_Rand,1358476461921943552,https://t.co/Lul1PfJ2UQ,url
605012771,DG_Rand,1358297572021047298,https://t.co/7g7YiwsIvb,url
1260526934678740993,_mohsen_m,1364546857595265024,https://t.co/hpEpVSUhX0,url
1260526934678740993,_mohsen_m,1364546673935065091,https://t.co/MnKOQddfXB,url
1260526934678740993,_mohsen_m,1364546673935065091,https://t.co/MON6IYzRCJ,url
1260526934678740993,_mohsen_m,1363033732928729088,https://t.co/hpEpVSUhX0,url
1260526934678740993,_mohsen_m,1361964332993572866,https://t.co/hpEpVTbSOy,url
1260526934678740993,_mohsen_m,1361964051119493124,https://t.co/J19i71Tarc,url
1260526934678740993,_mohsen_m,1359883235149434880,https://t.co/f3MY0PfHce,url
1260526934678740993,_mohsen_m,1359882973349314564,https://t.co/Og45GBaekZ,url
1260526934678740993,_mohsen_m,1359780853170253824,https://t.co/Vx1pmFtS9Y,url
1260526934678740993,_mohsen_m,1359774965906755587,https://t.co/AMON6OqpFX,url
1260526934678740993,_mohsen_m,1359774965906755587,https://t.co/AMON6OqpFX,url
1260526934678740993,_mohsen_m,1359774695269220352,https://t.co/DwFgWMHDqP,url
1260526934678740993,_mohsen_m,1359774438141657088,https://t.co/Dk7iX9pU2n,url
1260526934678740993,_mohsen_m,1359774199099842561,https://t.co/hF2aPq1Zvl,url
1260526934678740993,_mohsen_m,1359774199099842561,https://t.co/NiRMmUSyL4,url
1260526934678740993,_mohsen_m,1359773852054802432,https://t.co/9SogCVRsFP,url
1260526934678740993,_mohsen_m,1359773476777848834,https://t.co/VLPan1iqbH,url
1260526934678740993,_mohsen_m,1359772108499345409,https://t.co/ymxBX8H4B3,url
1260526934678740993,_mohsen_m,1359772108499345409,https://t.co/yH2ONxVOMY,url
1260526934678740993,_mohsen_m,1359223193874034689,https://t.co/qevmCXxTTi,url
1260526934678740993,_mohsen_m,1357044050524741633,https://t.co/VQ91cLFiqU,url
1260526934678740993,_mohsen_m,1348881139897925632,https://t.co/JZ5JdcHUZj,url
1260526934678740993,_mohsen_m,1346562302368239620,https://t.co/px8WKLFUfb,url
1260526934678740993,_mohsen_m,1340395026417774592,https://t.co/px8WKLoiQB,url
1260526934678740993,_mohsen_m,1340386434667048960,https://t.co/UVceXe3uAL,url
1260526934678740993,_mohsen_m,1338360657830268931,https://t.co/XdAtmdlgy3,url
1260526934678740993,_mohsen_m,1324065807161315331,https://t.co/HQeE2UR6On,url
1260526934678740993,_mohsen_m,1323284964843073536,https://t.co/Wk3qkBklBK,url
1260526934678740993,_mohsen_m,1317529484413775878,https://t.co/xufXMV58zG,url
1260526934678740993,_mohsen_m,1308489226653020160,https://t.co/C3HKvorN8D,url
1260526934678740993,_mohsen_m,1308489226653020160,https://t.co/a1VthTJDhs,url
1260526934678740993,_mohsen_m,1308489226653020160,https://t.co/lLQoFt7VS9,url
1260526934678740993,_mohsen_m,1298473489343512578,https://t.co/YhOjEnvxfX,url
1260526934678740993,_mohsen_m,1274074998118813696,https://t.co/vfWcn3Zw9z,url
1260526934678740993,_mohsen_m,1274074685047635968,https://t.co/UYoBY8V9S0,url
1260526934678740993,_mohsen_m,1274074685047635968,https://t.co/uz6moeKtd7,url
1128095824473276418,KaiShu0327,1356463169892417536,https://t.co/dLzr4CYAO7,url
1128095824473276418,KaiShu0327,1356463169892417536,https://t.co/gHPmYyZmhU,url
1128095824473276418,KaiShu0327,1356444374020870144,https://t.co/xR4YeQduEl,url
1128095824473276418,KaiShu0327,1350243086627168259,https://t.co/lW7cZYRV4R,url
1128095824473276418,KaiShu0327,1346864376356155400,https://t.co/2ohL8kCHAa,url
1128095824473276418,KaiShu0327,1330548149497323524,https://t.co/2dE0d3IZ7m,url
1128095824473276418,KaiShu0327,1329820913068601345,https://t.co/gP3KHzEpCG,url
1128095824473276418,KaiShu0327,1327390502497423363,https://t.co/ho63WOee4s,url
1128095824473276418,KaiShu0327,1324132273508200448,https://t.co/QetM5SVBQa,url
1128095824473276418,KaiShu0327,1312779331043811328,https://t.co/CyxV6SyM8m,url
1128095824473276418,KaiShu0327,1305630529606352904,https://t.co/2loIr9FlYi,url
1128095824473276418,KaiShu0327,1305630529606352904,https://t.co/qKNYAkAjH0,url
1128095824473276418,KaiShu0327,1303876345341128705,https://t.co/dKnP6ZLDTc,url
1128095824473276418,KaiShu0327,1291062382068772865,https://t.co/VlXRxysX38,url
1128095824473276418,KaiShu0327,1286443252988559361,https://t.co/UzXv4cJs3I,url
1128095824473276418,KaiShu0327,1286443252988559361,https://t.co/hZhiEEyqHr,url
1128095824473276418,KaiShu0327,1284218379889283072,https://t.co/ICtLtDPfKy,url
1128095824473276418,KaiShu0327,1284218379889283072,https://t.co/5ggRBWuf1e,url
1128095824473276418,KaiShu0327,1284164754324389890,https://t.co/Mymvps9Jef,url
1128095824473276418,KaiShu0327,1283800793410228225,https://t.co/oNE9qWHM3T,url
1128095824473276418,KaiShu0327,1280537669529776128,https://t.co/82PadrdkPE,url
1128095824473276418,KaiShu0327,1278016728144859136,https://t.co/XEgFpDZsDt,url
1128095824473276418,KaiShu0327,1271179840561876992,https://t.co/GJaiKXJ4A0,url
1128095824473276418,KaiShu0327,1270399845283409920,https://t.co/x831VNUq0W,url
1128095824473276418,KaiShu0327,1270399273327198208,https://t.co/FZtbmswLec,url
1128095824473276418,KaiShu0327,1270399273327198208,https://t.co/VNTZM2eCAY,url
1128095824473276418,KaiShu0327,1268640761442037761,https://t.co/eAlmRtVG5k,url
1128095824473276418,KaiShu0327,1268045622688411649,https://t.co/F4UeekCsgH,url
1128095824473276418,KaiShu0327,1268044693406838788,https://t.co/Yyzk9HIWWl,url
1128095824473276418,KaiShu0327,1268044693406838788,https://t.co/KEZWOz074M,url
1128095824473276418,KaiShu0327,1268044693406838788,https://t.co/KEZWOz074M,url
1128095824473276418,KaiShu0327,1259860016749838337,https://t.co/Z6HBSMLjD3,url
1128095824473276418,KaiShu0327,1252661222287134720,https://t.co/FIWUKPWCHL,url
1128095824473276418,KaiShu0327,1251166444299022343,https://t.co/wAnY3XU9jW,url
1128095824473276418,KaiShu0327,1249751513150324741,https://t.co/yBJELUV8Do,url
1128095824473276418,KaiShu0327,1248688326996975618,https://t.co/Wmop6vgvIJ,url
1128095824473276418,KaiShu0327,1234594378351435777,https://t.co/NLAHNRZvVF,url
1128095824473276418,KaiShu0327,1230911316505722881,https://t.co/W3LRQoN5gF,url
1128095824473276418,KaiShu0327,1230911316505722881,https://t.co/0dwNUEB29z,url
1128095824473276418,KaiShu0327,1228797520924430337,https://t.co/yaRurqDkgQ,url
1128095824473276418,KaiShu0327,1228777421425401856,https://t.co/iIneWBjBgj,url
1128095824473276418,KaiShu0327,1173771276415930368,https://t.co/qwzTPJVVsf,url
1128095824473276418,KaiShu0327,1173767221794889728,https://t.co/yWlmqNk7XT,url
1194654661447434243,GWIDDP,1367199417862942724,https://t.co/KaqZWhOTTB,url
1194654661447434243,GWIDDP,1366788450033270787,https://t.co/9Bef6KvFrN,url
1194654661447434243,GWIDDP,1364250147711029251,https://t.co/KaqZWhOTTB,url
1194654661447434243,GWIDDP,1364250147711029251,https://t.co/5jdqBcKhqm,url
1194654661447434243,GWIDDP,1363867816873635840,https://t.co/NyrVOCByLH,url
1194654661447434243,GWIDDP,1363867816873635840,https://t.co/qBehtjphm6,url
1194654661447434243,GWIDDP,1362794850509336584,https://t.co/ztT1P3nbQd,url
1194654661447434243,GWIDDP,1362117178049368064,https://t.co/u2E3Lhqi5i,url
1194654661447434243,GWIDDP,1362100288795144206,https://t.co/dvuJ3uk4V6,url
1194654661447434243,GWIDDP,1361707653324505090,https://t.co/qnZSAd9DGc,url
1194654661447434243,GWIDDP,1361707653324505090,https://t.co/pLRgPMpJt8,url
1194654661447434243,GWIDDP,1359968870719754252,https://t.co/ZZDoYE1Inz,url
1194654661447434243,GWIDDP,1359968022648270850,https://t.co/RHN1ro7Ovh,url
1194654661447434243,GWIDDP,1359899806508933120,https://t.co/ItXClwb615,url
1194654661447434243,GWIDDP,1359899806508933120,https://t.co/xSi9cS57pV,url
1194654661447434243,GWIDDP,1359550099643375616,https://t.co/qnZSAd9DGc,url
1194654661447434243,GWIDDP,1359255409870176258,https://t.co/qnZSAd9DGc,url
1194654661447434243,GWIDDP,1359255409870176258,https://t.co/jucoBhAnJ8,url
1194654661447434243,GWIDDP,1359198225929031680,https://t.co/4mBfWdDmrA,url
1194654661447434243,GWIDDP,1357002507143303169,https://t.co/iRFivL3SSH,url
1194654661447434243,GWIDDP,1357002507143303169,https://t.co/VvWHc1358Y,url
1194654661447434243,GWIDDP,1356630400123158528,https://t.co/iRFivL3SSH,url
1194654661447434243,GWIDDP,1356274917910736898,https://t.co/iRFivL3SSH,url
1194654661447434243,GWIDDP,1356274917910736898,https://t.co/If85in69d0,url
1194654661447434243,GWIDDP,1355215605780131843,https://t.co/5NPgeIk1JQ,url
1194654661447434243,GWIDDP,1355215604979011584,https://t.co/iRFivL3SSH,url
1194654661447434243,GWIDDP,1354885725695729666,https://t.co/iRFivL3SSH,url
1194654661447434243,GWIDDP,1354446386411012099,https://t.co/iRFivL3SSH,url
1194654661447434243,GWIDDP,1354446386411012099,https://t.co/D20gcT2ddI,url
1194654661447434243,GWIDDP,1352275585591083011,https://t.co/pX66C46MvP,url
1194654661447434243,GWIDDP,1351612546260762626,https://t.co/pX66C4onnn,url
1194654661447434243,GWIDDP,1351612546260762626,https://t.co/unFg4U8Xyh,url
1194654661447434243,GWIDDP,1350106140747694080,https://t.co/pX66C46MvP,url
1194654661447434243,GWIDDP,1350106140747694080,https://t.co/XQzIfytnca,url
1194654661447434243,GWIDDP,1348729638181335041,https://t.co/EgKaZYusTS,url
1194654661447434243,GWIDDP,1346153546014715904,https://t.co/3A8PG6l5EK,url
1194654661447434243,GWIDDP,1346153545079390208,https://t.co/wIfGaee1ZE,url
1194654661447434243,GWIDDP,1341051419688886277,https://t.co/yDypD0zPzP,url
1194654661447434243,GWIDDP,1338551390294192129,https://t.co/N0FfsHxNDN,url
1194654661447434243,GWIDDP,1338551390294192129,https://t.co/5iP3Lr9qPo,url
1194654661447434243,GWIDDP,1337080753398673408,https://t.co/N0FfsHxNDN,url
1194654661447434243,GWIDDP,1337080753398673408,https://t.co/7vk5sazhGJ,url
1194654661447434243,GWIDDP,1335980335792795651,https://t.co/lUzLoy9OKR,url
1194654661447434243,GWIDDP,1334174724373483522,https://t.co/cF38kxL07r,url
1194654661447434243,GWIDDP,1333870840979578886,https://t.co/xv4eMGDo1W,url
1194654661447434243,GWIDDP,1333795912594821127,https://t.co/98dp414Bi1,url
1194654661447434243,GWIDDP,1333795912594821127,https://t.co/mIS0ypviuk,url
1194654661447434243,GWIDDP,1331961192852623363,https://t.co/b2X5WlElGU,url
1194654661447434243,GWIDDP,1330968709897326593,https://t.co/N0FfsHxNDN,url
1194654661447434243,GWIDDP,1330968709897326593,https://t.co/WLV789ADap,url
1194654661447434243,GWIDDP,1328724152539357185,https://t.co/Y9MFIrQFOk,url
1194654661447434243,GWIDDP,1328377204946989059,https://t.co/2KmCn0Dci9,url
1194654661447434243,GWIDDP,1326936073902166027,https://t.co/N0FfsHxNDN,url
1194654661447434243,GWIDDP,1326936073902166027,https://t.co/TsuvsHyUNc,url
1194654661447434243,GWIDDP,1326200468222185477,https://t.co/N0FfsHxNDN,url
1194654661447434243,GWIDDP,1326200468222185477,https://t.co/KhRdrdby4r,url
1194654661447434243,GWIDDP,1323671753655226373,https://t.co/lU72BvwJZp,url
1194654661447434243,GWIDDP,1323659646448640000,https://t.co/K3tlNHPW5A,url
1194654661447434243,GWIDDP,1323329990440685579,https://t.co/dWohTNvh56,url
1194654661447434243,GWIDDP,1322580432311984131,https://t.co/8AiyaeEHoh,url
1194654661447434243,GWIDDP,1322580430688788485,https://t.co/rBYAFAC76B,url
1194654661447434243,GWIDDP,1321831885182480384,https://t.co/lj3DVwfwzb,url
1194654661447434243,GWIDDP,1321102580026662918,https://t.co/kAYOVBB1xy,url
1194654661447434243,GWIDDP,1319269900607737857,https://t.co/aq42a4Xuad,url
1194654661447434243,GWIDDP,1318966023689805834,https://t.co/Mfuqg443Y8,url
1194654661447434243,GWIDDP,1318966022540611588,https://t.co/HSmktKuzA7,url
1194654661447434243,GWIDDP,1318966017905786881,https://t.co/Nl5MLi0tuP,url
1194654661447434243,GWIDDP,1318263679494819847,https://t.co/5xaZsIYjmP,url
1194654661447434243,GWIDDP,1318250690637144068,https://t.co/ue3dWpvNLS,url
1194654661447434243,GWIDDP,1318232439991521282,https://t.co/bm313Cr60s,url
1194654661447434243,GWIDDP,1318225900962537473,https://t.co/JRsBA7yOEK,url
1194654661447434243,GWIDDP,1318221554547892224,https://t.co/dC0Qgn5ubj,url
1194654661447434243,GWIDDP,1318206518450393089,https://t.co/H0ewKSNamO,url
1194654661447434243,GWIDDP,1317214308812660740,https://t.co/wOfhpoXUUT,url
1194654661447434243,GWIDDP,1317214308812660740,https://t.co/VSIPt9CLsH,url
1194654661447434243,GWIDDP,1316821806255345664,https://t.co/wOfhpoXUUT,url
1194654661447434243,GWIDDP,1316821806255345664,https://t.co/ZB5mH6IqvC,url
1194654661447434243,GWIDDP,1316447571913641984,https://t.co/wOfhpoXUUT,url
1194654661447434243,GWIDDP,1316447571913641984,https://t.co/dwntFPqFoF,url
1194654661447434243,GWIDDP,1316022882556731393,https://t.co/wOfhpoGjwj,url
1194654661447434243,GWIDDP,1316022882556731393,https://t.co/ZDQyedUDoF,url
1194654661447434243,GWIDDP,1314601936474308612,https://t.co/OilkrQGEKY,url
1194654661447434243,GWIDDP,1314601936474308612,https://t.co/fzU9hOvpMF,url
1194654661447434243,GWIDDP,1314254853443661827,https://t.co/wOfhpoXUUT,url
1194654661447434243,GWIDDP,1314254853443661827,https://t.co/JRsBA7yOEK,url
1194654661447434243,GWIDDP,1314254851212226560,https://t.co/sQEzQtOqoW,url
1194654661447434243,GWIDDP,1313549530378498049,https://t.co/8CZkJxmcg3,url
1194654661447434243,GWIDDP,1312111850050396162,https://t.co/Bqk4Iwwehs,url
1194654661447434243,GWIDDP,1311758499936964620,https://t.co/YpPT0djYCx,url
1194654661447434243,GWIDDP,1311758493616164864,https://t.co/klOohVsgf6,url
1194654661447434243,GWIDDP,1311758488381648897,https://t.co/YpPT0djYCx,url
1194654661447434243,GWIDDP,1311758488381648897,https://t.co/s5ZU8CNqCq,url
1194654661447434243,GWIDDP,1308890042530660352,https://t.co/IKlD4VIK5c,url
1194654661447434243,GWIDDP,1306262685420527617,https://t.co/fNTrp5E0VN,url
1194654661447434243,GWIDDP,1303722395635724288,https://t.co/euBfAiYRum,url
1194654661447434243,GWIDDP,1301512830341066753,https://t.co/48KUVvbj1v,url
1194654661447434243,GWIDDP,1301512830341066753,https://t.co/mBcxszx8AS,url
1194654661447434243,GWIDDP,1295765301741658112,https://t.co/5j8XddK9me,url
1194654661447434243,GWIDDP,1293926417126891520,https://t.co/tcAzpaGa1j,url
1194654661447434243,GWIDDP,1293926417126891520,https://t.co/7T21MrEJ1N,url
1194654661447434243,GWIDDP,1293629136003575813,https://t.co/tcAzpaGa1j,url
1194654661447434243,GWIDDP,1293629136003575813,https://t.co/IJ0guFXB9i,url
1194654661447434243,GWIDDP,1292873352105717760,https://t.co/3ZpjBQWSCz,url
1194654661447434243,GWIDDP,1292834855361937409,https://t.co/tcAzpaGa1j,url
1194654661447434243,GWIDDP,1292834855361937409,https://t.co/TWyfozGY1t,url
1194654661447434243,GWIDDP,1291350835860049921,https://t.co/G60YKQwhx1,url
1194654661447434243,GWIDDP,1291350835860049921,https://t.co/o1rXbaDtxM,url
1194654661447434243,GWIDDP,1291024032066830337,https://t.co/zxSY0fOEFA,url
1194654661447434243,GWIDDP,1291024032066830337,https://t.co/JpH2XPoJcw,url
1194654661447434243,GWIDDP,1291015050719879168,https://t.co/PLViGt7utG,url
1194654661447434243,GWIDDP,1290381164931420160,https://t.co/G60YKQwhx1,url
1194654661447434243,GWIDDP,1290381164931420160,https://t.co/KejfgsAiwi,url
1194654661447434243,GWIDDP,1289201002357248002,https://t.co/G60YKQeG8r,url
1194654661447434243,GWIDDP,1289201002357248002,https://t.co/mjb6emSCTD,url
1194654661447434243,GWIDDP,1288545735877840901,https://t.co/tcAzpaGa1j,url
1194654661447434243,GWIDDP,1288545735877840901,https://t.co/tXE6bsVAjI,url
1194654661447434243,GWIDDP,1288492436013096963,https://t.co/fbCXqSuEMa,url
1194654661447434243,GWIDDP,1287828715502800899,https://t.co/5o1cKjuMr4,url
1194654661447434243,GWIDDP,1286328042923659264,https://t.co/bflk86rZSS,url
1194654661447434243,GWIDDP,1285657192113278978,https://t.co/fbCXqSuEMa,url
1194654661447434243,GWIDDP,1285290859165089795,https://t.co/P0qzOlGHPA,url
1194654661447434243,GWIDDP,1285290859165089795,https://t.co/a0YqDfWC5j,url
1194654661447434243,GWIDDP,1283837213944492034,https://t.co/mQJa2ZyuXF,url
1194654661447434243,GWIDDP,1283837213944492034,https://t.co/4MFhgcWym9,url
1194654661447434243,GWIDDP,1283112163134013441,https://t.co/kU1YkRenNH,url
1194654661447434243,GWIDDP,1283112163134013441,https://t.co/dEkcaHTEcr,url
1194654661447434243,GWIDDP,1280517031159365633,https://t.co/Cz5BlZkG25,url
1194654661447434243,GWIDDP,1278433273128128512,https://t.co/5EZLUQOn0C,url
1194654661447434243,GWIDDP,1278433271521710084,https://t.co/5j8XddK9me,url
1194654661447434243,GWIDDP,1277653394346442752,https://t.co/RiXROUFsAE,url
1194654661447434243,GWIDDP,1277653394346442752,https://t.co/qBehtjphm6,url
1194654661447434243,GWIDDP,1277628596996263936,https://t.co/2s0cXHcmhd,url
164878430,yangyunkang,1359866577743659017,https://t.co/FZERMC1SCN,url
164878430,yangyunkang,1320165244258353153,https://t.co/bGPqUKfvfU,url
164878430,yangyunkang,1316936426676756480,https://t.co/lr2KzSEia7,url
164878430,yangyunkang,1316847677590704134,https://t.co/at2l3jeRlG,url
164878430,yangyunkang,1315004886006800384,https://t.co/mbGOANw1fH,url
164878430,yangyunkang,1314988172653326337,https://t.co/JJdv7sjwev,url
164878430,yangyunkang,1306408759988813825,https://t.co/VekrkK91Jr,url
164878430,yangyunkang,1306408544833613830,https://t.co/3rR3TS5bQC,url
164878430,yangyunkang,1303457674772832256,https://t.co/NXMXdGngSO,url
